"","log_filename","param_filename","status","lowest_ess","gen_model_ess","lambda","mu","nu","q","crown_age"
"1443","/home/richel/data/razzo_project_20191016/run_r_cmd_7981563.log","/home/richel/data/razzo_project_20191016/data/0.2-0-1-0.15/217/parameters.RDa","COMPLETED",4.45575572945149,4.45575572945149,0.2,0,1,0.15,6
"1444","/home/richel/data/razzo_project_20191016/run_r_cmd_7981564.log","/home/richel/data/razzo_project_20191016/data/0.2-0-1-0.15/218/parameters.RDa","COMPLETED",6.43787342876648,6.43787342876648,0.2,0,1,0.15,6
"1445","/home/richel/data/razzo_project_20191016/run_r_cmd_7981565.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/10/parameters.RDa","COMPLETED",6.58758973171164,7.10941563008183,0.2,0,0,0,6
"1446","/home/richel/data/razzo_project_20191016/run_r_cmd_7981566.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/5/parameters.RDa","COMPLETED",3.39923397446871,4.41115292631555,0.2,0,0,0,6
"1447","/home/richel/data/razzo_project_20191016/run_r_cmd_7981567.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/1/parameters.RDa","COMPLETED",4.29769995623769,4.29769995623769,0.2,0,0,0,6
"1448","/home/richel/data/razzo_project_20191016/run_r_cmd_7981568.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/9/parameters.RDa","COMPLETED",4.2261899680856,4.2261899680856,0.2,0,0,0,6
"1449","/home/richel/data/razzo_project_20191016/run_r_cmd_7981569.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/4/parameters.RDa","COMPLETED",10.59967731352,12.6666712407081,0.2,0,0,0,6
"1450","/home/richel/data/razzo_project_20191016/run_r_cmd_7981570.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/12/parameters.RDa","COMPLETED",4.24228405057297,4.24228405057297,0.2,0,0,0,6
"1451","/home/richel/data/razzo_project_20191016/run_r_cmd_7981571.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/19/parameters.RDa","COMPLETED",2.76693909600043,2.76693909600043,0.2,0,0,0,6
"1452","/home/richel/data/razzo_project_20191016/run_r_cmd_7981572.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/18/parameters.RDa","COMPLETED",4.03917276337265,4.03917276337265,0.2,0,0,0,6
"1453","/home/richel/data/razzo_project_20191016/run_r_cmd_7981573.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/3/parameters.RDa","COMPLETED",2.80288486127556,2.80317191888688,0.2,0,0,0,6
"1454","/home/richel/data/razzo_project_20191016/run_r_cmd_7981574.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/11/parameters.RDa","COMPLETED",2.92700687559205,4.36704058836303,0.2,0,0,0,6
"1455","/home/richel/data/razzo_project_20191016/run_r_cmd_7981575.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/13/parameters.RDa","COMPLETED",3.98418228878415,5.19863417071534,0.2,0,0,0,6
"1456","/home/richel/data/razzo_project_20191016/run_r_cmd_7981576.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/14/parameters.RDa","COMPLETED",4.92485839256061,5.80205612300341,0.2,0,0,0,6
"1457","/home/richel/data/razzo_project_20191016/run_r_cmd_7981577.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/6/parameters.RDa","COMPLETED",5.18134727743034,14.560132585296,0.2,0,0,0,6
"1458","/home/richel/data/razzo_project_20191016/run_r_cmd_7981578.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/16/parameters.RDa","COMPLETED",4.45811546677356,4.45811546677356,0.2,0,0,0,6
"1459","/home/richel/data/razzo_project_20191016/run_r_cmd_7981579.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/20/parameters.RDa","COMPLETED",6.02164940961333,8.64289559101312,0.2,0,0,0,6
"1460","/home/richel/data/razzo_project_20191016/run_r_cmd_7981580.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/15/parameters.RDa","COMPLETED",7.30498002915334,11.9449190128373,0.2,0,0,0,6
"1461","/home/richel/data/razzo_project_20191016/run_r_cmd_7981581.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/17/parameters.RDa","COMPLETED",4.43289975353845,4.43289975353845,0.2,0,0,0,6
"1462","/home/richel/data/razzo_project_20191016/run_r_cmd_7981582.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/8/parameters.RDa","COMPLETED",4.81683235914014,7.46875116476347,0.2,0,0,0,6
"1463","/home/richel/data/razzo_project_20191016/run_r_cmd_7981583.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/7/parameters.RDa","COMPLETED",6.00204389361549,6.2905465398168,0.2,0,0,0,6
"1464","/home/richel/data/razzo_project_20191016/run_r_cmd_7981584.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0-0/2/parameters.RDa","COMPLETED",3.34630246267539,3.34630246267539,0.2,0,0,0,6
"1465","/home/richel/data/razzo_project_20191016/run_r_cmd_7981585.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/183/parameters.RDa","COMPLETED",4.80916707767034,8.92106347563018,0.2,0.1,0.5,0.15,6
"1466","/home/richel/data/razzo_project_20191016/run_r_cmd_7981586.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/198/parameters.RDa","COMPLETED",5.64218087707859,5.64218087707859,0.2,0.1,0.5,0.15,6
"1467","/home/richel/data/razzo_project_20191016/run_r_cmd_7981587.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/185/parameters.RDa","COMPLETED",4.89488474919424,5.04396085933936,0.2,0.1,0.5,0.15,6
"1468","/home/richel/data/razzo_project_20191016/run_r_cmd_7981588.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/195/parameters.RDa","COMPLETED",2.93732325714531,2.93732325714531,0.2,0.1,0.5,0.15,6
"1469","/home/richel/data/razzo_project_20191016/run_r_cmd_7981589.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/196/parameters.RDa","COMPLETED",3.20494224303669,3.9943906906923,0.2,0.1,0.5,0.15,6
"1470","/home/richel/data/razzo_project_20191016/run_r_cmd_7981590.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/184/parameters.RDa","COMPLETED",3.71071494153325,3.71071494153325,0.2,0.1,0.5,0.15,6
"1471","/home/richel/data/razzo_project_20191016/run_r_cmd_7981591.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/190/parameters.RDa","COMPLETED",5.50060954231611,5.50060954231611,0.2,0.1,0.5,0.15,6
"1472","/home/richel/data/razzo_project_20191016/run_r_cmd_7981592.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/187/parameters.RDa","COMPLETED",5.41169643134556,5.41169643134556,0.2,0.1,0.5,0.15,6
"1473","/home/richel/data/razzo_project_20191016/run_r_cmd_7981593.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/182/parameters.RDa","COMPLETED",3.97233250918331,3.97233250918331,0.2,0.1,0.5,0.15,6
"1474","/home/richel/data/razzo_project_20191016/run_r_cmd_7981594.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/199/parameters.RDa","COMPLETED",4.22907842483042,4.76820903759346,0.2,0.1,0.5,0.15,6
"1475","/home/richel/data/razzo_project_20191016/run_r_cmd_7981595.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/200/parameters.RDa","COMPLETED",5.04058043134414,8.3449854413902,0.2,0.1,0.5,0.15,6
"1476","/home/richel/data/razzo_project_20191016/run_r_cmd_7981596.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/181/parameters.RDa","COMPLETED",4.12894935962606,6.07433600789934,0.2,0.1,0.5,0.15,6
"1477","/home/richel/data/razzo_project_20191016/run_r_cmd_7981597.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/193/parameters.RDa","COMPLETED",8.68401133609034,10.6406245793126,0.2,0.1,0.5,0.15,6
"1478","/home/richel/data/razzo_project_20191016/run_r_cmd_7981598.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/189/parameters.RDa","COMPLETED",3.65785413736674,3.65785413736674,0.2,0.1,0.5,0.15,6
"1479","/home/richel/data/razzo_project_20191016/run_r_cmd_7981599.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/197/parameters.RDa","COMPLETED",4.77773082023892,5.86295029135193,0.2,0.1,0.5,0.15,6
"1480","/home/richel/data/razzo_project_20191016/run_r_cmd_7981600.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/192/parameters.RDa","COMPLETED",7.10557347190535,9.30497431394302,0.2,0.1,0.5,0.15,6
"1481","/home/richel/data/razzo_project_20191016/run_r_cmd_7981601.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/188/parameters.RDa","COMPLETED",3.41212979380741,3.41212979380741,0.2,0.1,0.5,0.15,6
"1482","/home/richel/data/razzo_project_20191016/run_r_cmd_7981602.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/194/parameters.RDa","COMPLETED",7.11363483904045,18.5251667585344,0.2,0.1,0.5,0.15,6
"1483","/home/richel/data/razzo_project_20191016/run_r_cmd_7981603.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/191/parameters.RDa","COMPLETED",4.45763732919438,10.7132245206817,0.2,0.1,0.5,0.15,6
"1484","/home/richel/data/razzo_project_20191016/run_r_cmd_7981604.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.15/186/parameters.RDa","COMPLETED",4.11810744050639,5.7917105785105,0.2,0.1,0.5,0.15,6
"1485","/home/richel/data/razzo_project_20191016/run_r_cmd_7981605.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/23/parameters.RDa","COMPLETED",6.1509700521168,6.1509700521168,0.2,0.1,0,0,6
"1486","/home/richel/data/razzo_project_20191016/run_r_cmd_7981606.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/28/parameters.RDa","COMPLETED",3.68805729295577,3.68805729295577,0.2,0.1,0,0,6
"1487","/home/richel/data/razzo_project_20191016/run_r_cmd_7981607.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/25/parameters.RDa","COMPLETED",3.58584389823679,8.49304589229417,0.2,0.1,0,0,6
"1488","/home/richel/data/razzo_project_20191016/run_r_cmd_7981608.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/33/parameters.RDa","COMPLETED",2.79834961842643,2.9539497388246,0.2,0.1,0,0,6
"1489","/home/richel/data/razzo_project_20191016/run_r_cmd_7981609.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/24/parameters.RDa","COMPLETED",3.21268686762043,3.21268686762043,0.2,0.1,0,0,6
"1490","/home/richel/data/razzo_project_20191016/run_r_cmd_7981610.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/35/parameters.RDa","COMPLETED",5.93493052745288,7.11574188067236,0.2,0.1,0,0,6
"1491","/home/richel/data/razzo_project_20191016/run_r_cmd_7981611.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/37/parameters.RDa","COMPLETED",3.32243415593175,3.32243415593175,0.2,0.1,0,0,6
"1492","/home/richel/data/razzo_project_20191016/run_r_cmd_7981612.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/21/parameters.RDa","COMPLETED",2.78751501377997,2.94096116498745,0.2,0.1,0,0,6
"1493","/home/richel/data/razzo_project_20191016/run_r_cmd_7981613.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/30/parameters.RDa","COMPLETED",4.80302063533884,6.41157754080796,0.2,0.1,0,0,6
"1494","/home/richel/data/razzo_project_20191016/run_r_cmd_7981614.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/22/parameters.RDa","COMPLETED",4.6159733682495,4.6159733682495,0.2,0.1,0,0,6
"1495","/home/richel/data/razzo_project_20191016/run_r_cmd_7981615.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/34/parameters.RDa","COMPLETED",6.06603069249283,6.78932501637322,0.2,0.1,0,0,6
"1496","/home/richel/data/razzo_project_20191016/run_r_cmd_7981616.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/32/parameters.RDa","COMPLETED",5.40639778148697,5.50235346312589,0.2,0.1,0,0,6
"1497","/home/richel/data/razzo_project_20191016/run_r_cmd_7981617.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/39/parameters.RDa","COMPLETED",4.80908301804143,4.80908301804143,0.2,0.1,0,0,6
"1498","/home/richel/data/razzo_project_20191016/run_r_cmd_7981618.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/26/parameters.RDa","COMPLETED",4.00343870222074,6.32065296660947,0.2,0.1,0,0,6
"1499","/home/richel/data/razzo_project_20191016/run_r_cmd_7981619.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/29/parameters.RDa","COMPLETED",3.23777059245193,3.23777059245193,0.2,0.1,0,0,6
"1500","/home/richel/data/razzo_project_20191016/run_r_cmd_7981620.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/38/parameters.RDa","COMPLETED",4.73952516211166,4.73952516211166,0.2,0.1,0,0,6
"1501","/home/richel/data/razzo_project_20191016/run_r_cmd_7981621.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/31/parameters.RDa","COMPLETED",4.55550729799084,4.55550729799084,0.2,0.1,0,0,6
"1502","/home/richel/data/razzo_project_20191016/run_r_cmd_7981622.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/27/parameters.RDa","COMPLETED",3.87184936934336,7.11216156750853,0.2,0.1,0,0,6
"1503","/home/richel/data/razzo_project_20191016/run_r_cmd_7981623.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/36/parameters.RDa","COMPLETED",2.89457954146884,4.91396040690097,0.2,0.1,0,0,6
"1504","/home/richel/data/razzo_project_20191016/run_r_cmd_7981624.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0-0/40/parameters.RDa","COMPLETED",2.94471407736135,3.05821286258429,0.2,0.1,0,0,6
"1505","/home/richel/data/razzo_project_20191016/run_r_cmd_7981625.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/270/parameters.RDa","COMPLETED",4.1765142406517,9.91108306012151,0.2,0.1,1.5,0.15,6
"1506","/home/richel/data/razzo_project_20191016/run_r_cmd_7981626.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/277/parameters.RDa","COMPLETED",5.58554457541169,5.58554457541169,0.2,0.1,1.5,0.15,6
"1507","/home/richel/data/razzo_project_20191016/run_r_cmd_7981627.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/279/parameters.RDa","COMPLETED",9.43168194543885,9.43168194543885,0.2,0.1,1.5,0.15,6
"1508","/home/richel/data/razzo_project_20191016/run_r_cmd_7981628.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/276/parameters.RDa","COMPLETED",8.3204265636239,11.314006423771,0.2,0.1,1.5,0.15,6
"1509","/home/richel/data/razzo_project_20191016/run_r_cmd_7981629.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/272/parameters.RDa","COMPLETED",12.2529841146139,18.335399046958,0.2,0.1,1.5,0.15,6
"1510","/home/richel/data/razzo_project_20191016/run_r_cmd_7981630.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/264/parameters.RDa","COMPLETED",10.596113233984,12.6979486902009,0.2,0.1,1.5,0.15,6
"1511","/home/richel/data/razzo_project_20191016/run_r_cmd_7981631.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/273/parameters.RDa","COMPLETED",5.1756888525017,7.40598537652549,0.2,0.1,1.5,0.15,6
"1512","/home/richel/data/razzo_project_20191016/run_r_cmd_7981632.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/267/parameters.RDa","COMPLETED",5.69992872194508,17.4281500859732,0.2,0.1,1.5,0.15,6
"1513","/home/richel/data/razzo_project_20191016/run_r_cmd_7981633.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/278/parameters.RDa","COMPLETED",6.3999650753225,11.4397111157696,0.2,0.1,1.5,0.15,6
"1514","/home/richel/data/razzo_project_20191016/run_r_cmd_7981634.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/262/parameters.RDa","COMPLETED",9.31692234935338,9.31692234935338,0.2,0.1,1.5,0.15,6
"1515","/home/richel/data/razzo_project_20191016/run_r_cmd_7981635.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/263/parameters.RDa","COMPLETED",5.75866660270134,5.86159095585152,0.2,0.1,1.5,0.15,6
"1516","/home/richel/data/razzo_project_20191016/run_r_cmd_7981636.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/271/parameters.RDa","COMPLETED",4.92710912168413,5.24588153536205,0.2,0.1,1.5,0.15,6
"1517","/home/richel/data/razzo_project_20191016/run_r_cmd_7981637.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/269/parameters.RDa","COMPLETED",6.03347149725236,6.03347149725236,0.2,0.1,1.5,0.15,6
"1518","/home/richel/data/razzo_project_20191016/run_r_cmd_7981638.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/261/parameters.RDa","COMPLETED",4.57096471941278,4.57096471941278,0.2,0.1,1.5,0.15,6
"1519","/home/richel/data/razzo_project_20191016/run_r_cmd_7981639.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/265/parameters.RDa","COMPLETED",4.70755584910559,5.140790069781,0.2,0.1,1.5,0.15,6
"1520","/home/richel/data/razzo_project_20191016/run_r_cmd_7981640.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/274/parameters.RDa","COMPLETED",5.69720819493749,6.70969526026044,0.2,0.1,1.5,0.15,6
"1521","/home/richel/data/razzo_project_20191016/run_r_cmd_7981641.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/266/parameters.RDa","COMPLETED",10.7305200564457,12.2043572999009,0.2,0.1,1.5,0.15,6
"1522","/home/richel/data/razzo_project_20191016/run_r_cmd_7981642.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/275/parameters.RDa","COMPLETED",7.07922656017738,14.0404355596225,0.2,0.1,1.5,0.15,6
"1523","/home/richel/data/razzo_project_20191016/run_r_cmd_7981643.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/268/parameters.RDa","COMPLETED",4.5265676297831,8.25979228730759,0.2,0.1,1.5,0.15,6
"1524","/home/richel/data/razzo_project_20191016/run_r_cmd_7981644.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-1.5-0.15/280/parameters.RDa","COMPLETED",6.04655545518057,8.33501704340565,0.2,0.1,1.5,0.15,6
"1525","/home/richel/data/razzo_project_20191016/run_r_cmd_7981645.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/77/parameters.RDa","COMPLETED",5.85278322996032,5.85278322996032,0.2,0.1,0.5,0.1,6
"1526","/home/richel/data/razzo_project_20191016/run_r_cmd_7981646.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/67/parameters.RDa","COMPLETED",4.07469357051189,4.31315998050863,0.2,0.1,0.5,0.1,6
"1527","/home/richel/data/razzo_project_20191016/run_r_cmd_7981647.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/73/parameters.RDa","COMPLETED",3.20732496775022,3.656497841667,0.2,0.1,0.5,0.1,6
"1528","/home/richel/data/razzo_project_20191016/run_r_cmd_7981648.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/68/parameters.RDa","COMPLETED",6.86395416514395,11.5115119899844,0.2,0.1,0.5,0.1,6
"1529","/home/richel/data/razzo_project_20191016/run_r_cmd_7981649.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/65/parameters.RDa","COMPLETED",6.22525330713808,6.22525330713808,0.2,0.1,0.5,0.1,6
"1530","/home/richel/data/razzo_project_20191016/run_r_cmd_7981650.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/74/parameters.RDa","COMPLETED",4.06352968430633,4.7583246580492,0.2,0.1,0.5,0.1,6
"1531","/home/richel/data/razzo_project_20191016/run_r_cmd_7981651.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/66/parameters.RDa","COMPLETED",6.30320578220415,10.0098795093452,0.2,0.1,0.5,0.1,6
"1532","/home/richel/data/razzo_project_20191016/run_r_cmd_7981652.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/75/parameters.RDa","COMPLETED",5.11532287595831,7.04321199408708,0.2,0.1,0.5,0.1,6
"1533","/home/richel/data/razzo_project_20191016/run_r_cmd_7981653.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/76/parameters.RDa","COMPLETED",7.68110794184664,7.68110794184664,0.2,0.1,0.5,0.1,6
"1534","/home/richel/data/razzo_project_20191016/run_r_cmd_7981654.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/79/parameters.RDa","COMPLETED",3.18734337871933,8.88281944425836,0.2,0.1,0.5,0.1,6
"1535","/home/richel/data/razzo_project_20191016/run_r_cmd_7981655.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/70/parameters.RDa","COMPLETED",2.84605689886975,2.84605689886975,0.2,0.1,0.5,0.1,6
"1536","/home/richel/data/razzo_project_20191016/run_r_cmd_7981656.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/80/parameters.RDa","COMPLETED",3.83392130443155,3.83392130443155,0.2,0.1,0.5,0.1,6
"1537","/home/richel/data/razzo_project_20191016/run_r_cmd_7981657.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/72/parameters.RDa","COMPLETED",7.58262877369743,7.58262877369743,0.2,0.1,0.5,0.1,6
"1538","/home/richel/data/razzo_project_20191016/run_r_cmd_7981658.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/61/parameters.RDa","COMPLETED",7.24707867935232,7.24707867935232,0.2,0.1,0.5,0.1,6
"1539","/home/richel/data/razzo_project_20191016/run_r_cmd_7981659.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/62/parameters.RDa","COMPLETED",3.51816622103199,3.51816622103199,0.2,0.1,0.5,0.1,6
"1540","/home/richel/data/razzo_project_20191016/run_r_cmd_7981660.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/78/parameters.RDa","COMPLETED",4.03925335319379,4.03925335319379,0.2,0.1,0.5,0.1,6
"1541","/home/richel/data/razzo_project_20191016/run_r_cmd_7981661.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/71/parameters.RDa","COMPLETED",5.28966179662244,5.28966179662244,0.2,0.1,0.5,0.1,6
"1542","/home/richel/data/razzo_project_20191016/run_r_cmd_7981662.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/63/parameters.RDa","COMPLETED",4.10463820603993,6.30155406566843,0.2,0.1,0.5,0.1,6
"1543","/home/richel/data/razzo_project_20191016/run_r_cmd_7981663.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/69/parameters.RDa","COMPLETED",5.13915967239341,5.13915967239341,0.2,0.1,0.5,0.1,6
"1544","/home/richel/data/razzo_project_20191016/run_r_cmd_7981664.log","/home/richel/data/razzo_project_20191016/data/0.2-0.1-0.5-0.1/64/parameters.RDa","COMPLETED",2.95300727886038,2.95300727886038,0.2,0.1,0.5,0.1,6
"1545","/home/richel/data/razzo_project_20191016/run_r_cmd_7981665.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/179/parameters.RDa","COMPLETED",6.55449463340815,9.58424023008431,0.2,0,0.5,0.15,6
"1546","/home/richel/data/razzo_project_20191016/run_r_cmd_7981666.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/173/parameters.RDa","COMPLETED",6.47151034660528,9.74816419692939,0.2,0,0.5,0.15,6
"1547","/home/richel/data/razzo_project_20191016/run_r_cmd_7981667.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/166/parameters.RDa","COMPLETED",5.35087901049476,8.41824930223911,0.2,0,0.5,0.15,6
"1548","/home/richel/data/razzo_project_20191016/run_r_cmd_7981668.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/163/parameters.RDa","COMPLETED",5.86806912795858,7.34123781091809,0.2,0,0.5,0.15,6
"1549","/home/richel/data/razzo_project_20191016/run_r_cmd_7981669.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/162/parameters.RDa","COMPLETED",2.82070745966427,2.82070745966427,0.2,0,0.5,0.15,6
"1550","/home/richel/data/razzo_project_20191016/run_r_cmd_7981670.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/172/parameters.RDa","COMPLETED",4.96955931566008,4.96955931566008,0.2,0,0.5,0.15,6
"1551","/home/richel/data/razzo_project_20191016/run_r_cmd_7981671.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/161/parameters.RDa","COMPLETED",4.16382379433126,4.63362616720191,0.2,0,0.5,0.15,6
"1552","/home/richel/data/razzo_project_20191016/run_r_cmd_7981672.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/168/parameters.RDa","COMPLETED",5.01247835140173,5.01247835140173,0.2,0,0.5,0.15,6
"1553","/home/richel/data/razzo_project_20191016/run_r_cmd_7981673.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/178/parameters.RDa","COMPLETED",5.84242050536062,6.72811625314122,0.2,0,0.5,0.15,6
"1554","/home/richel/data/razzo_project_20191016/run_r_cmd_7981674.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/165/parameters.RDa","COMPLETED",7.01781641396994,8.19059687228525,0.2,0,0.5,0.15,6
"1555","/home/richel/data/razzo_project_20191016/run_r_cmd_7981675.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/170/parameters.RDa","COMPLETED",5.89911296293648,9.4527354551658,0.2,0,0.5,0.15,6
"1556","/home/richel/data/razzo_project_20191016/run_r_cmd_7981676.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/164/parameters.RDa","COMPLETED",6.31369024865438,6.31369024865438,0.2,0,0.5,0.15,6
"1557","/home/richel/data/razzo_project_20191016/run_r_cmd_7981677.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/174/parameters.RDa","COMPLETED",6.23822119492807,8.16583758803778,0.2,0,0.5,0.15,6
"1558","/home/richel/data/razzo_project_20191016/run_r_cmd_7981678.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/167/parameters.RDa","COMPLETED",4.6290780264631,7.9458708048185,0.2,0,0.5,0.15,6
"1559","/home/richel/data/razzo_project_20191016/run_r_cmd_7981679.log","/home/richel/data/razzo_project_20191016/data/0.2-0-0.5-0.15/169/parameters.RDa","COMPLETED",4.58706451151216,4.94973553080812,0.2,0,0.5,0.15,6
